Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#2,44,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G#2,44,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-3c-T10u.wav,4,Strings,Cb,Contrabass,ord,ordinario,G#2,44,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-4c-T12u.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#2,44,mf,2,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A2-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A2,45,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A2-mf-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A2,45,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A2-mf-3c-R100d.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A2-mf-4c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,A2,45,mf,2,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#2,46,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-2c-T13u.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#2,46,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-3c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#2,46,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#2,46,mf,2,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B2-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B2-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B2-mf-3c-T10u.wav,1,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-B2-mf-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C3-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C3-mf-2c-T12u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C3-mf-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-1c-T11u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-2c-T17u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-mf-4c-T19u.wav,0,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-3c-T24d.wav,0,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-4c-T11u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E3-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-E3-mf-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-E3-mf-3c-T14d.wav,4,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-2c-T14u.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-3c-T15u.wav,0,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G3-mf-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G3-mf-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-1c-T13u.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-2c-T12u.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A3-mf-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A3,57,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A3-mf-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,A3,57,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#3,58,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#3,58,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,B3,59,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B3,59,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,C4,60,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C4,60,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-1c-T29u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C#4,61,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-2c-T12u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#4,61,mf,2,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,0,Strings,Cb,Contrabass,ord,ordinario,D4,62,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D4,62,mf,2,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#4-mf-1c-T18u.wav,1,Strings,Cb,Contrabass,ord,ordinario,D#4,63,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,E4,64,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F4-mf-1c-T16u.wav,0,Strings,Cb,Contrabass,ord,ordinario,F4,65,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F#4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#4,66,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G4,67,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#4-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#4,68,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A4-mf-1c-T10u.wav,3,Strings,Cb,Contrabass,ord,ordinario,A4,69,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A#4-mf-1c-T20u.wav,0,Strings,Cb,Contrabass,ord,ordinario,A#4,70,mf,2,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-B4-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B4,71,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C5-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,C5,72,mf,2,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-E1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E1,28,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F1-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F1,29,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#1-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#1,30,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G1-ff-4c-T12u.wav,2,Strings,Cb,Contrabass,ord,ordinario,G1,31,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#1-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#1,32,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A1-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A1,33,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A1,33,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#1-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A#1,34,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#1-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#1,34,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B1-ff-3c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,B1,35,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,B1,35,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C2,36,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C2-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C2,36,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-3c-T11u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#2,37,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-4c-T27u.wav,4,Strings,Cb,Contrabass,ord,ordinario,C#2,37,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D2-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D2-ff-4c-T24u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-4c-T16u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-E2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-E2-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F2-ff-4c-T12u.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-4c-T31u.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G2-ff-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G2-ff-4c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-3c-T30u.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-4c-T28u.wav,4,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A2-ff-1c-R100d.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A2-ff-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A2-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A2-ff-4c-T17u.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-2c-T14u.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-3c-T13u.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-4c-T21u.wav,3,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-B2-ff-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,B2,47,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B2-ff-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B2,47,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B2-ff-3c-T17u.wav,3,Strings,Cb,Contrabass,ord,ordinario,B2,47,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-B2-ff-4c-T25u.wav,4,Strings,Cb,Contrabass,ord,ordinario,B2,47,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,C3,48,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C3,48,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,C3,48,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,3,Strings,Cb,Contrabass,ord,ordinario,C3,48,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,C#3,49,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-2c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#3,49,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-3c-T20u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#3,49,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-4c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#3,49,ff,4,3,4.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D3,50,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,D3,50,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,D3,50,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,0,Strings,Cb,Contrabass,ord,ordinario,D3,50,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-1c-T11u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D#3,51,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,D#3,51,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D#3,51,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-4c-T31u.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#3,51,ff,4,3,4.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,3,Strings,Cb,Contrabass,ord,ordinario,E3,52,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,2,Strings,Cb,Contrabass,ord,ordinario,E3,52,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,2,Strings,Cb,Contrabass,ord,ordinario,E3,52,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F3-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,F3,53,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F3-ff-2c-T12u.wav,2,Strings,Cb,Contrabass,ord,ordinario,F3,53,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F3-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,F3,53,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#3,54,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-2c-T19u.wav,0,Strings,Cb,Contrabass,ord,ordinario,F#3,54,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-3c-T10u.wav,3,Strings,Cb,Contrabass,ord,ordinario,F#3,54,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G3-ff-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G3,55,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G3-ff-2c-T22u.wav,4,Strings,Cb,Contrabass,ord,ordinario,G3,55,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G3-ff-3c-T16u.wav,3,Strings,Cb,Contrabass,ord,ordinario,G3,55,ff,4,2,3.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-1c-T11u.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#3,56,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-2c-T13u.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#3,56,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-3c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#3,56,ff,4,2,3.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A3-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A3,57,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A3-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A3,57,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#3-ff-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#3,58,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-A#3-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#3,58,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B3-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B3,59,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,B3,59,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,C4,60,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C4,60,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-1c-T22u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C#4,61,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-2c-T13u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C#4,61,ff,4,1,2.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D4-ff-1c-T17d.wav,0,Strings,Cb,Contrabass,ord,ordinario,D4,62,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-D4-ff-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,D4,62,ff,4,1,2.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-D#4-ff-1c-T20u.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#4,63,ff,4,0,1.0,TRUE
Strings/Contrabass/ordinario/Cb-ord-E4-ff-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,E4,64,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F4-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,F4,65,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-F#4-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,F#4,66,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G4-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G4,67,ff,4,0,1.0,FALSE
Strings/Contrabass/ordinario/Cb-ord-G#4-ff-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#4,68,ff,4,0,1.0,FALSE
